timestamp,audio_freq_hz,vibration_g,thermal_temp_c,audio_green_flag,vibration_green_flag,temp_green_flag,all_green_flag,rolling_corr_temp_audio,rolling_corr_temp_vibration,rolling_corr_audio_vibration,corr_drop_flag,audio_predicted,audio_residual,abs_residual,rolling_residual_mean,residual_growth_flag,silent_failure_flag
2026-02-13T04:33:45.019586,3640.3,151.7824,75.52,1,1,1,1,0.909087622,0.90956315,0.995290009,0,3653.758917,-13.45891654,13.45891654,18.93409593,0,0
2026-02-13T04:33:45.119580,3615.34,150.3378,75.18,1,1,1,1,0.907368536,0.907355932,0.995057365,0,3618.428997,-3.088996565,3.088996565,18.85548902,0,0
2026-02-13T04:33:45.219574,3614.35,150.87,75.08,1,1,1,1,0.906937838,0.906619535,0.994932159,0,3608.037844,6.312156369,6.312156369,18.85261448,0,0
2026-02-13T04:33:45.319569,3615.76,150.331,75.04,1,1,1,1,0.910171546,0.908732674,0.994829141,0,3603.881382,11.87861754,11.87861754,18.24199998,0,0
2026-02-13T04:33:45.419563,3599.63,150.2468,74.96,1,1,1,1,0.911432138,0.908913723,0.994563547,0,3595.56846,4.061539888,4.061539888,17.40407556,0,0
2026-02-13T04:33:45.519557,3492.61,145.4841,74.15,1,1,1,1,0.916043138,0.913204663,0.995055899,0,3511.400121,-18.79012135,18.79012135,17.5196573,0,0
2026-02-13T04:33:45.619552,3596.83,149.9507,74.63,1,1,1,1,0.910385965,0.90732326,0.994970218,0,3561.277655,35.55234457,35.55234457,18.14977043,0,0
2026-02-13T04:33:45.719544,3664.64,153.0151,75.29,1,1,1,1,0.911690185,0.906596226,0.995024633,0,3629.859265,34.78073521,34.78073521,18.19735749,0,0
2026-02-13T04:33:45.819538,3583.77,149.2097,74.85,1,1,1,1,0.897494776,0.891764971,0.994067498,0,3584.138192,-0.368191885,0.368191885,17.76014572,0,0
2026-02-13T04:33:45.919532,3591.1,149.5536,74.77,1,1,1,1,0.890627433,0.88449532,0.993707482,0,3575.82527,15.27473046,15.27473046,18.0303109,0,0
2026-02-13T04:33:46.019526,3614.65,150.7943,75.2,1,1,1,1,0.880364854,0.872446798,0.992990026,0,3620.507227,-5.857227151,5.857227151,17.50288728,0,0
2026-02-13T04:33:46.119518,3531.04,146.9683,74.13,1,1,1,1,0.879213725,0.874221835,0.99366713,0,3509.321891,21.71810923,21.71810923,17.82269264,0,0
2026-02-13T04:33:46.219496,3550.49,147.9662,74.09,1,1,1,1,0.900004317,0.892435845,0.993623325,0,3505.16543,45.32457041,45.32457041,17.28642718,0,0
2026-02-13T04:33:46.319484,3586.13,149.367,75.34,1,1,1,1,0.888213048,0.881536114,0.993866424,0,3635.054841,-48.92484126,48.92484126,17.83694468,0,0
2026-02-13T04:33:46.419463,3598.3,149.8895,75.01,1,1,1,1,0.883743325,0.875880767,0.993669999,0,3600.764037,-2.464036578,2.464036578,17.58272483,0,0
2026-02-13T04:33:46.519457,3587.06,149.7006,74.81,1,1,1,1,0.884343741,0.876131661,0.993493023,0,3579.981731,7.078269288,7.078269288,17.61804487,0,0
2026-02-13T04:33:46.619451,3598.53,150.1556,74.97,1,1,1,1,0.886331422,0.878302701,0.993348742,0,3596.607575,1.922424595,1.922424595,17.11707489,0,0
2026-02-13T04:33:46.719445,3602.39,150.1836,75.45,1,1,1,1,0.87849943,0.870527173,0.993815177,0,3646.485109,-44.09510948,44.09510948,17.61722939,0,0
2026-02-13T04:33:46.819439,3568.47,148.7917,74.99,1,1,1,1,0.874524681,0.86919428,0.994667673,0,3598.685806,-30.21580599,30.21580599,17.94442624,0,0
2026-02-13T04:33:46.919432,3697.46,154.2725,75.53,1,1,1,1,0.872626533,0.865452819,0.994892764,0,3654.798032,42.66196817,42.66196817,18.30317631,0,0
2026-02-13T04:33:47.019426,3516.44,146.3514,74.17,1,1,1,1,0.874848988,0.868924933,0.99504226,0,3513.478352,2.961648061,2.961648061,17.87371786,0,0
2026-02-13T04:33:47.119416,3579.09,149.4101,74.84,1,1,1,1,0.873561065,0.868707253,0.995284021,0,3583.099077,-4.009076592,4.009076592,17.91639622,0,0
2026-02-13T04:33:47.219382,3636.27,151.5948,75.14,1,1,1,1,0.870825585,0.8655176,0.995269107,0,3614.272535,21.99746461,21.99746461,18.15911095,0,0
2026-02-13T04:33:47.319379,3649.99,151.8071,75.76,1,1,1,1,0.866721592,0.859285517,0.995049281,0,3678.697684,-28.70768358,28.70768358,18.45953994,0,0
2026-02-13T04:33:47.419375,3676.19,153.5768,75.86,1,1,1,1,0.875329303,0.870361459,0.995006273,0,3689.088837,-12.89883651,12.89883651,18.15377434,0,0
2026-02-13T04:33:47.519372,3633.94,151.8709,75.26,1,1,1,1,0.875411286,0.869819788,0.994604983,0,3626.741919,7.198081089,7.198081089,18.17383914,0,0
2026-02-13T04:33:47.619363,3640.79,151.2676,75.37,1,1,1,1,0.875426384,0.869342659,0.994079819,0,3638.172187,2.617812862,2.617812862,17.90735862,0,0
2026-02-13T04:33:47.719344,3601.56,150.0382,75.07,1,1,1,1,0.874796776,0.869709034,0.994530581,0,3606.998728,-5.438728338,5.438728338,17.97027711,0,0
2026-02-13T04:33:47.819338,3605.06,150.0399,74.9,1,1,1,1,0.875897584,0.870838647,0.994374705,0,3589.333768,15.72623165,15.72623165,17.83482021,0,0
2026-02-13T04:33:47.919332,3499.88,146.0057,74.52,1,1,1,1,0.871115608,0.8683483,0.9947726,0,3549.847387,-49.96738721,49.96738721,18.5738948,0,0
2026-02-13T04:33:48.019326,3532.94,147.0805,74.16,1,1,1,1,0.869684266,0.867276312,0.994696984,0,3512.439237,20.50076335,20.50076335,18.97713556,0,0
2026-02-13T04:33:48.119320,3604.8,150.0631,74.73,1,1,1,1,0.869277755,0.868352466,0.994685856,0,3571.668808,33.13119163,33.13119163,19.17212638,0,0
2026-02-13T04:33:48.219314,3701.04,154.1853,75.86,1,1,1,1,0.875604409,0.874635324,0.994933888,0,3689.088837,11.95116349,11.95116349,19.31734345,0,0
2026-02-13T04:33:48.319308,3620.24,150.6994,75.28,1,1,1,1,0.875547939,0.87404427,0.994875575,0,3628.820149,-8.580149498,8.580149498,19.34790647,0,0
2026-02-13T04:33:48.419302,3604.44,150.0587,74.94,1,1,1,1,0.870427498,0.868998993,0.994600886,0,3593.49023,10.94977048,10.94977048,19.49930641,0,0
2026-02-13T04:33:48.519296,3643.79,151.6809,75.19,1,1,1,1,0.869640032,0.868606049,0.994612768,0,3619.468112,24.32188814,24.32188814,19.85038952,0,0
2026-02-13T04:33:48.619289,3584.22,149.1554,74.79,1,1,1,1,0.871178324,0.870348002,0.994529586,0,3577.9035,6.316499875,6.316499875,19.48669945,0,0
2026-02-13T04:33:48.719283,3512.22,145.9428,74.28,1,1,1,1,0.876413768,0.875547719,0.994684664,0,3524.90862,-12.68862017,12.68862017,19.38816651,0,0
2026-02-13T04:33:48.819277,3612.24,150.8108,75.19,1,1,1,1,0.863013691,0.862950975,0.994114329,0,3619.468112,-7.228111858,7.228111858,19.1677516,0,0
2026-02-13T04:33:48.919270,3509.49,146.6433,74.5,1,1,1,1,0.861537094,0.864157462,0.99411789,0,3547.769157,-38.27915662,38.27915662,19.68406694,0,0
2026-02-13T04:33:49.019264,3580.61,149.3469,74.69,1,1,1,1,0.86024711,0.861134979,0.993940274,0,3567.512347,13.09765281,13.09765281,19.31689635,0,0
2026-02-13T04:33:49.119258,3564.8,148.786,74.63,1,1,1,1,0.860474978,0.862269418,0.99393405,0,3561.277655,3.522344568,3.522344568,19.14569414,0,0
2026-02-13T04:33:49.219252,3632.11,151.6548,75.46,1,1,1,1,0.891831869,0.890207598,0.993831194,0,3647.524225,-15.41422478,15.41422478,17.6311548,0,0
2026-02-13T04:33:49.319246,3590.71,149.6151,74.97,1,1,1,1,0.892493341,0.891797585,0.994001325,0,3596.607575,-5.897575405,5.897575405,17.46951941,0,0
2026-02-13T04:33:49.419240,3539.72,147.9512,74.48,1,1,1,1,0.891031798,0.89017367,0.99342974,0,3545.690926,-5.970926032,5.970926032,17.44329264,0,0
2026-02-13T04:33:49.519234,3567.32,148.3716,74.55,1,1,1,1,0.891396163,0.891226011,0.993116006,0,3552.964733,14.35526691,14.35526691,17.23893019,0,0
2026-02-13T04:33:49.619228,3643.3,151.6683,75.27,1,1,1,1,0.890510446,0.890968106,0.99306498,0,3627.781034,15.5189658,15.5189658,17.26217094,0,0
2026-02-13T04:33:49.719222,3663.52,152.6916,75.24,1,1,1,1,0.884400808,0.885278033,0.993678428,0,3624.663688,38.85631168,38.85631168,17.82139937,0,0
2026-02-13T04:33:49.819216,3484.77,145.2595,73.85,1,1,0,0,0.901829484,0.903972793,0.994357451,0,3480.226663,4.543337448,4.543337448,17.16978699,0,0
2026-02-13T04:33:49.919210,3652.72,152.0914,75.65,1,1,1,1,0.903994681,0.904482806,0.994457131,0,3667.267415,-14.54741535,14.54741535,17.02045998,0,0
2026-02-13T04:33:50.019203,3620.88,150.7071,75.13,1,1,1,1,0.90333887,0.903625795,0.994309303,0,3613.23342,7.646579902,7.646579902,16.90421325,0,0
2026-02-13T04:33:50.119191,3549.33,147.7919,74.52,1,1,1,1,0.904653343,0.905719139,0.994622113,0,3549.847387,-0.517387205,0.517387205,16.85278106,0,0
2026-02-13T04:33:50.219166,3622.82,151.1749,75.43,1,1,1,1,0.903298304,0.905403201,0.99468589,0,3644.406879,-21.5868789,21.5868789,17.15827551,0,0
2026-02-13T04:33:50.319153,3608,150.6165,74.74,1,1,1,1,0.899251704,0.899567083,0.994857131,0,3572.707924,35.29207634,35.29207634,17.62654468,0,0
2026-02-13T04:33:50.419146,3717.16,154.8256,75.88,1,1,1,1,0.906647442,0.907229974,0.99541586,0,3691.167067,25.9929329,25.9929329,18.06517255,0,0
2026-02-13T04:33:50.519140,3536.88,147.1799,74.71,1,1,1,1,0.89863938,0.898255482,0.995099457,0,3569.590578,-32.71057778,32.71057778,18.34358167,0,0
2026-02-13T04:33:50.619134,3484.85,145.3653,73.66,1,1,0,0,0.910527296,0.9093665,0.995443877,0,3460.483472,24.36652802,24.36652802,18.11986534,0,0
2026-02-13T04:33:50.719128,3620.46,151.1043,75.17,1,1,1,1,0.912562455,0.912624948,0.995356442,0,3617.389881,3.070118729,3.070118729,17.48565301,0,0
2026-02-13T04:33:50.819121,3595.73,149.8076,75.29,1,1,1,1,0.908494914,0.90832434,0.995387133,0,3629.859265,-34.12926479,34.12926479,18.16087447,0,0
2026-02-13T04:33:50.919113,3607.36,150.0387,74.83,1,1,1,1,0.907139806,0.907725327,0.995231134,0,3582.059961,25.3000387,25.3000387,18.36138064,0,0
2026-02-13T04:33:51.019107,3663.25,152.5446,75.51,1,1,1,1,0.909235958,0.909645245,0.995368099,0,3652.719801,10.53019876,10.53019876,18.45484007,0,0
2026-02-13T04:33:51.119101,3606.73,150.0794,75.12,1,1,1,1,0.907029249,0.906298175,0.995180117,0,3612.194305,-5.464304805,5.464304805,18.12976398,0,0
2026-02-13T04:33:51.219094,3544.82,147.2254,74.51,1,1,1,1,0.91317133,0.912332317,0.994759838,0,3548.808272,-3.988271912,3.988271912,17.30303801,0,0
2026-02-13T04:33:51.319083,3605.17,149.9583,75.23,1,1,1,1,0.920512544,0.919154392,0.994619644,0,3623.624573,-18.45457303,18.45457303,16.69363265,0,0
2026-02-13T04:33:51.419076,3576.32,148.816,74.41,1,1,1,1,0.916338741,0.916308083,0.994568212,0,3538.417119,37.90288102,37.90288102,17.40240953,0,0
2026-02-13T04:33:51.519070,3567.03,148.513,74.2,1,1,1,1,0.9096865,0.910922654,0.994692995,0,3516.595698,50.43430218,50.43430218,18.26953019,0,0
2026-02-13T04:33:51.619065,3557.63,148.2357,74.63,1,1,1,1,0.910435093,0.911732716,0.994839219,0,3561.277655,-3.647655432,3.647655432,18.30403481,0,0
2026-02-13T04:33:51.719059,3526.54,146.671,74.5,1,1,1,1,0.917658838,0.917570669,0.994926241,0,3547.769157,-21.22915662,21.22915662,17.84671575,0,0
2026-02-13T04:33:51.819053,3649.63,151.9508,75.23,1,1,1,1,0.920636054,0.920248843,0.994996119,0,3623.624573,26.00542697,26.00542697,17.76250817,0,0
2026-02-13T04:33:51.919047,3608.23,150.5893,75.23,1,1,1,1,0.920540062,0.921872453,0.994574901,0,3623.624573,-15.39457303,15.39457303,17.21716027,0,0
2026-02-13T04:33:52.019040,3569.58,148.4897,74.67,1,1,1,1,0.917289952,0.91859112,0.994289536,0,3565.434117,4.145883395,4.145883395,17.24084497,0,0
2026-02-13T04:33:52.119027,3633.78,151.4205,75.63,1,1,1,1,0.914942441,0.916293172,0.994526448,0,3665.189185,-31.40918476,31.40918476,17.78884714,0,0
2026-02-13T04:33:52.219010,3577.82,148.7222,74.86,1,1,1,1,0.915648953,0.916708958,0.994291699,0,3585.177307,-7.357307178,7.357307178,17.49604399,0,0
2026-02-13T04:33:52.319006,3684.89,153.8388,75.47,1,1,1,1,0.915694379,0.917196003,0.994510453,0,3648.56334,36.32665993,36.32665993,17.64842352,0,0
2026-02-13T04:33:52.419001,3623.69,151.0719,75.02,1,1,1,1,0.911178192,0.910951784,0.994543972,0,3601.803152,21.88684813,21.88684813,17.82818375,0,0
2026-02-13T04:33:52.518995,3550.24,148.0895,74.32,1,1,1,1,0.910726169,0.909853297,0.994911848,0,3529.065081,21.17491866,21.17491866,18.1077205,0,0
2026-02-13T04:33:52.618989,3636.52,151.4341,75.07,1,1,1,1,0.907719247,0.907961623,0.995251832,0,3606.998728,29.52127166,29.52127166,18.64578968,0,0
2026-02-13T04:33:52.718983,3589.57,149.6611,74.7,1,1,1,1,0.907061027,0.906912239,0.995220206,0,3568.551462,21.01853751,21.01853751,18.95738586,0,0
2026-02-13T04:33:52.818977,3648.37,151.8137,75.11,1,1,1,1,0.9051655,0.905586139,0.995280517,0,3611.15519,37.21481049,37.21481049,19.38715744,0,0
2026-02-13T04:33:52.918971,3602.9,150.2001,75.23,1,1,1,1,0.909653962,0.908859227,0.995065502,0,3623.624573,-20.72457303,20.72457303,18.80230115,0,0
2026-02-13T04:33:53.018965,3641.62,151.7652,75.38,1,1,1,1,0.908412211,0.907333133,0.994986425,0,3639.211302,2.408697569,2.408697569,18.44045984,0,0
2026-02-13T04:33:53.118959,3649.56,152.4613,75.5,1,1,1,1,0.913122663,0.912139093,0.994806118,0,3651.680686,-2.120685951,2.120685951,17.82024972,0,0
2026-02-13T04:33:53.218953,3603.9,150.2296,75.03,1,1,1,1,0.906055182,0.905118737,0.994367845,0,3602.842267,1.057732835,1.057732835,17.60238111,0,0
2026-02-13T04:33:53.318946,3493.62,145.7372,74.18,1,1,1,1,0.910371984,0.910403635,0.994713419,0,3514.517467,-20.89746723,20.89746723,17.84872747,0,0
2026-02-13T04:33:53.418940,3540.86,148.2143,74.93,1,1,1,1,0.900097018,0.905269193,0.993827589,0,3592.451114,-51.59111423,51.59111423,18.66155434,0,0
2026-02-13T04:33:53.518934,3564.35,148.4057,74.86,1,1,1,1,0.898622717,0.902999167,0.993792364,0,3585.177307,-20.82730718,20.82730718,18.59166272,0,0
2026-02-13T04:33:53.618928,3702.73,154.3888,75.86,1,1,1,1,0.906432698,0.910389692,0.994374751,0,3689.088837,13.64116349,13.64116349,18.73815599,0,0
2026-02-13T04:33:53.718922,3688.3,153.4404,75.06,1,1,1,1,0.884457683,0.891882543,0.994562647,0,3605.959613,82.34038696,82.34038696,20.13119133,0,0
2026-02-13T04:33:53.818916,3551.53,148.0341,74.53,1,1,1,1,0.886362311,0.893117159,0.994782146,0,3550.886502,0.643497502,0.643497502,19.99949904,0,0
2026-02-13T04:33:53.918910,3655.68,152.3606,75.5,1,1,1,1,0.890373687,0.895558046,0.99495962,0,3651.680686,3.999314049,3.999314049,19.31390219,0,0
2026-02-13T04:33:54.018904,3558.66,148.2993,74.52,1,1,1,1,0.891595606,0.897025433,0.995049876,0,3549.847387,8.812612795,8.812612795,19.22820139,0,0
2026-02-13T04:33:54.118898,3670.86,152.4558,75.76,1,1,1,1,0.894197155,0.897297117,0.994796846,0,3678.697684,-7.837683578,7.837683578,19.31450817,0,0
2026-02-13T04:33:54.218892,3466.44,144.5973,74.06,0,0,1,0,0.900201944,0.902333626,0.995456408,0,3502.048084,-35.60808371,35.60808371,19.71838535,0,0
2026-02-13T04:33:54.318886,3615.69,150.6824,75.25,1,1,1,1,0.900065697,0.902290215,0.995460158,0,3625.702804,-10.01280362,10.01280362,19.80068991,0,0
2026-02-13T04:33:54.418880,3657.29,152.2881,75.51,1,1,1,1,0.900287815,0.902713984,0.995838749,0,3652.719801,4.570198755,4.570198755,19.77267537,0,0
2026-02-13T04:33:54.518874,3656.59,152.4167,75.3,1,1,1,1,0.90008158,0.901814159,0.995978861,0,3630.89838,25.69161992,25.69161992,19.99940243,0,0
2026-02-13T04:33:54.618868,3602.2,150.2872,74.99,1,1,1,1,0.89945521,0.901121601,0.995890862,0,3598.685806,3.514194008,3.514194008,19.75930699,0,0
2026-02-13T04:33:54.718862,3620.58,150.8656,75.15,1,1,1,1,0.901445518,0.903386257,0.995807015,0,3615.311651,5.268349315,5.268349315,19.08754775,0,0
2026-02-13T04:33:54.818856,3691.11,153.9616,75.8,1,1,1,1,0.897058135,0.899563933,0.99559754,0,3682.854145,8.255855249,8.255855249,19.1617981,0,0
2026-02-13T04:33:54.918850,3595.75,149.8696,75.28,1,1,1,1,0.891733762,0.895081318,0.995550816,0,3628.820149,-33.0701495,33.0701495,19.53225278,0,0
2026-02-13T04:33:55.018844,3611.1,150.402,75.21,1,1,1,1,0.890985935,0.894187621,0.995587605,0,3621.546342,-10.44634244,10.44634244,19.58824804,0,0
2026-02-13T04:33:55.118837,3526.05,146.9662,74.59,1,1,1,1,0.888952043,0.892192009,0.995681076,0,3557.121194,-31.07119426,31.07119426,20.19932418,0,0
2026-02-13T04:33:55.218831,3615.02,150.4503,74.82,1,1,1,1,0.887501265,0.890528352,0.995711343,0,3581.020846,33.999154,33.999154,20.44756968,0,0
2026-02-13T04:33:55.318825,3604.95,149.9876,75.06,1,1,1,1,0.891034948,0.895554908,0.995792193,0,3605.959613,-1.009613045,1.009613045,19.76192041,0,0
2026-02-13T04:33:55.418820,3651.54,152.2111,75.5,1,1,1,1,0.884824192,0.889785761,0.99547667,0,3651.680686,-0.140685951,0.140685951,19.24487547,0,0
2026-02-13T04:33:55.518814,3518.32,146.677,74.38,1,1,1,1,0.890348893,0.896064483,0.99559899,0,3535.299773,-16.9797731,16.9797731,18.93025938,0,0
2026-02-13T04:33:55.618808,3668.03,152.8563,75.66,1,1,1,1,0.883588583,0.891540852,0.995353093,0,3668.306531,-0.276530644,0.276530644,18.44845943,0,0
2026-02-13T04:33:55.718802,3523.44,146.6742,74.08,1,1,1,1,0.88796718,0.896127786,0.99567383,0,3504.126314,19.3136857,19.3136857,18.77333077,0,0
2026-02-13T04:33:55.818795,3621.22,150.971,75.49,1,1,1,1,0.889494705,0.898223662,0.995660688,0,3650.641571,-29.42157066,29.42157066,18.67917689,0,0
2026-02-13T04:33:55.918789,3572.52,149.1222,74.71,1,1,1,1,0.892211362,0.899520226,0.99565756,0,3569.590578,2.929422222,2.929422222,18.23176456,0,0
2026-02-13T04:33:56.018782,3626.09,151.1521,75.28,1,1,1,1,0.889979033,0.897595912,0.995572901,0,3628.820149,-2.730149498,2.730149498,18.07576357,0,0
2026-02-13T04:33:56.118776,3487.22,144.9803,73.64,1,1,0,0,0.898153503,0.907315785,0.995874972,0,3458.405241,28.81475861,28.81475861,18.54277265,0,0
2026-02-13T04:33:56.218769,3728.46,154.9807,76.01,0,1,1,0,0.90453972,0.913206262,0.996283627,0,3704.675566,23.78443409,23.78443409,18.93869589,0,0
2026-02-13T04:33:56.318755,3657.75,152.3562,75.72,1,1,1,1,0.906620549,0.915851204,0.996452239,0,3674.541222,-16.7912224,16.7912224,18.90542888,0,0
2026-02-13T04:33:56.418749,3690.11,153.7773,75.8,1,1,1,1,0.913363599,0.921290529,0.996641735,0,3682.854145,7.255855249,7.255855249,18.29248837,0,0
2026-02-13T04:33:56.518743,3631.03,151.4034,75.08,1,1,1,1,0.918578914,0.925412553,0.996626926,0,3608.037844,22.99215637,22.99215637,17.74364545,0,0
2026-02-13T04:33:56.618736,3577.42,149.028,74.92,1,1,1,1,0.917086148,0.923906285,0.996592695,0,3591.411999,-13.99199894,13.99199894,17.95053232,0,0
2026-02-13T04:33:56.718730,3613.15,150.5297,75.2,1,1,1,1,0.914918388,0.922543137,0.996599794,0,3620.507227,-7.357227151,7.357227151,17.67309373,0,0
2026-02-13T04:33:56.818724,3583.29,149.4085,75.03,1,1,1,1,0.914893529,0.92243625,0.996596258,0,3602.842267,-19.55226716,19.55226716,17.54403053,0,0
2026-02-13T04:33:56.918717,3582.2,149.4283,74.74,1,1,1,1,0.916000463,0.922670422,0.996665193,0,3572.707924,9.492076342,9.492076342,17.4259806,0,0
2026-02-13T04:33:57.018710,3546.84,148.1429,74.63,1,1,1,1,0.916396051,0.922909112,0.996673003,0,3561.277655,-14.43765543,14.43765543,17.63181604,0,0
2026-02-13T04:33:57.118704,3619.81,150.5115,75.24,1,1,1,1,0.919667059,0.925619411,0.996468684,0,3624.663688,-4.853688325,4.853688325,17.10070611,0,0
2026-02-13T04:33:57.218697,3651.72,152.1158,75.14,1,1,1,1,0.916489236,0.923138805,0.99675375,0,3614.272535,37.44746461,37.44746461,17.70250926,0,0
2026-02-13T04:33:57.318690,3640.41,151.7774,75.61,1,1,1,1,0.915558913,0.924053085,0.996834098,0,3663.110954,-22.70095418,22.70095418,17.42999515,0,0
2026-02-13T04:33:57.418678,3541.74,147.6185,74.15,1,1,1,1,0.916519602,0.925051586,0.996919159,0,3511.400121,30.33987865,30.33987865,17.59905576,0,0
2026-02-13T04:33:57.518649,3471.04,144.4514,73.79,0,0,0,0,0.924575398,0.933314518,0.997074241,0,3473.991971,-2.951970792,2.951970792,17.2345968,0,0
2026-02-13T04:33:57.618643,3652.96,152.045,75.39,1,1,1,1,0.927064021,0.935534963,0.997068713,0,3640.250418,12.70958228,12.70958228,16.89836301,0,0
2026-02-13T04:33:57.718638,3608.84,150.6192,75.07,1,1,1,1,0.928146286,0.936783299,0.996984254,0,3606.998728,1.841271662,1.841271662,16.51481769,0,0
2026-02-13T04:33:57.818635,3602.5,150.2154,75.08,1,1,1,1,0.931319519,0.939223944,0.997008511,0,3608.037844,-5.537843631,5.537843631,15.88127836,0,0
2026-02-13T04:33:57.918631,3660.14,151.9991,75.59,1,1,1,1,0.933678448,0.940394331,0.996666669,0,3661.032724,-0.892723591,0.892723591,15.48464137,0,0
2026-02-13T04:33:58.018628,3652.03,152.2344,75.52,1,1,1,1,0.93398927,0.940733762,0.996674337,0,3653.758917,-1.728916538,1.728916538,15.47104575,0,0
2026-02-13T04:33:58.118625,3597.84,150.1294,74.99,1,1,1,1,0.933326255,0.939894668,0.996843697,0,3598.685806,-0.845805992,0.845805992,15.44554815,0,0
2026-02-13T04:33:58.218621,3474.24,144.6877,74.03,0,0,1,0,0.937623498,0.943504119,0.997076917,0,3498.930738,-24.69073783,24.69073783,15.91820825,0,0
2026-02-13T04:33:58.318618,3631.7,151.2184,75,1,1,1,1,0.931999976,0.938462847,0.996906914,0,3599.724921,31.97507872,31.97507872,16.13976048,0,0
2026-02-13T04:33:58.418615,3546.66,147.502,74.57,1,1,1,1,0.93926419,0.942117593,0.997450225,0,3555.042964,-8.382963672,8.382963672,15.27559747,0,0
2026-02-13T04:33:58.518611,3597.81,150.0052,74.97,1,1,1,1,0.940133067,0.943250609,0.997424798,0,3596.607575,1.202424595,1.202424595,14.88309982,0,0
2026-02-13T04:33:58.618608,3572.56,148.9433,74.71,1,1,1,1,0.937631377,0.940861362,0.997326084,0,3569.590578,2.969422222,2.969422222,14.66966499,0,0
2026-02-13T04:33:58.718605,3581.44,149.0726,75.35,1,1,1,1,0.94652537,0.946641656,0.99725276,0,3636.093957,-54.65395655,54.65395655,14.11593638,0,0
2026-02-13T04:33:58.818601,3532.19,147.6225,74.2,1,1,1,1,0.946599454,0.945096152,0.996974251,0,3516.595698,15.59430218,15.59430218,14.41495248,0,0
2026-02-13T04:33:58.918598,3555.68,148.1155,74.51,1,1,1,1,0.946251409,0.944835054,0.996958733,0,3548.808272,6.871728088,6.871728088,14.47240076,0,0
2026-02-13T04:33:59.018594,3554.64,148.0328,74.75,1,1,1,1,0.945501896,0.943896568,0.996952885,0,3573.747039,-19.10703895,19.10703895,14.67828928,0,0
2026-02-13T04:33:59.118591,3658.75,152.4027,75.87,1,1,1,1,0.942755657,0.942223798,0.997304101,0,3690.127952,-31.3779518,31.3779518,15.14909464,0,0
2026-02-13T04:33:59.218587,3716.52,154.8007,75.96,1,1,1,1,0.944151309,0.94320546,0.997258764,0,3699.479989,17.04001056,17.04001056,14.77773318,0,0
2026-02-13T04:33:59.318582,3537.52,147.398,74.45,1,1,1,1,0.945595167,0.944620709,0.997326671,0,3542.57358,-5.053580152,5.053580152,14.67854871,0,0
2026-02-13T04:33:59.418555,3629.26,151.1235,74.87,1,1,1,1,0.939366995,0.938880251,0.997290676,0,3586.216422,43.04357753,43.04357753,15.44801629,0,0
2026-02-13T04:33:59.518549,3717.38,154.4987,76.06,1,1,1,1,0.944603828,0.944195351,0.997244621,0,3709.871142,7.508857622,7.508857622,15.08436104,0,0
2026-02-13T04:33:59.618543,3584.25,149.3536,75.12,1,1,1,1,0.942600979,0.942433549,0.997320997,0,3612.194305,-27.9443048,27.9443048,15.57296326,0,0
2026-02-13T04:33:59.718538,3630.48,150.8924,75.24,1,1,1,1,0.942707726,0.942602426,0.997134125,0,3624.663688,5.816311675,5.816311675,15.5839225,0,0
2026-02-13T04:33:59.818532,3552.41,147.6565,74.27,1,1,1,1,0.939474691,0.940938453,0.996925437,0,3523.869505,28.54049513,28.54049513,15.9896153,0,0
2026-02-13T04:33:59.918526,3645.17,151.9956,75.81,1,1,1,1,0.939804218,0.941782394,0.996925681,0,3683.89326,-38.72326004,38.72326004,16.10267751,0,0
2026-02-13T04:34:00.018521,3615.99,150.5808,75.02,1,1,1,1,0.939454901,0.941546755,0.996925091,0,3601.803152,14.18684813,14.18684813,16.17748763,0,0
2026-02-13T04:34:00.118515,3606.21,150.2465,74.83,1,1,1,1,0.939676983,0.941547432,0.996826979,0,3582.059961,24.1500387,24.1500387,16.03906452,0,0
2026-02-13T04:34:00.218509,3590.72,149.5639,75.04,1,1,1,1,0.942182815,0.943430578,0.996858377,0,3603.881382,-13.16138246,13.16138246,15.62230908,0,0
2026-02-13T04:34:00.318503,3623.38,150.9184,75.12,1,1,1,1,0.941917291,0.943277113,0.996924942,0,3612.194305,11.1856952,11.1856952,15.82583073,0,0
2026-02-13T04:34:00.418498,3537.71,147.272,74.14,1,1,1,1,0.941389877,0.94317362,0.996948841,0,3510.361006,27.34899394,27.34899394,16.36999689,0,0
2026-02-13T04:34:00.518491,3589.43,149.116,74.88,1,1,1,1,0.940825599,0.942270824,0.996552958,0,3587.255538,2.174462235,2.174462235,16.07389067,0,0
2026-02-13T04:34:00.618485,3663.28,152.8071,75.71,1,1,1,1,0.940632038,0.942370035,0.996463441,0,3673.502107,-10.22210711,10.22210711,16.2728022,0,0
2026-02-13T04:34:00.718479,3582.31,149.566,74.91,1,1,1,1,0.938334737,0.940042686,0.99615332,0,3590.372884,-8.062883645,8.062883645,16.04778616,0,0
2026-02-13T04:34:00.818474,3650.61,151.4603,75.32,1,1,1,1,0.94009965,0.941933283,0.995591275,0,3632.976611,17.63338933,17.63338933,15.81202253,0,0
2026-02-13T04:34:00.918468,3619.37,150.6986,75.18,1,1,1,1,0.939818776,0.941909666,0.995737334,0,3618.428997,0.941003435,0.941003435,15.77225416,0,0
