timestamp,audio_freq_hz,vibration_g,thermal_temp_c,audio_green_flag,vibration_green_flag,temp_green_flag,all_green_flag,rolling_corr_temp_audio,rolling_corr_temp_vibration,rolling_corr_audio_vibration,corr_drop_flag
2026-02-13T04:35:32.713221,3615.73,150.4349,75.14,1,1,1,1,0.993234221,0.872678037,0.993234221,0
2026-02-13T04:35:32.813215,3556.96,148.3603,74.59,1,1,1,1,0.993444692,0.880149528,0.993444692,0
2026-02-13T04:35:32.913209,3547.18,148.047,74.52,1,1,1,1,0.992327688,0.863881622,0.992327688,0
2026-02-13T04:35:33.013204,3585.83,149.4753,74.84,1,1,1,1,0.992418754,0.86436655,0.992418754,0
2026-02-13T04:35:33.113198,3721.98,155.3099,76.04,0,0,1,0,0.9926528,0.875021665,0.9926528,0
2026-02-13T04:35:33.213191,3599.45,149.9184,75.1,1,1,1,1,0.992669841,0.877474011,0.992669841,0
2026-02-13T04:35:33.313180,3610.48,150.3454,75.02,1,1,1,1,0.9926892,0.896047577,0.9926892,0
2026-02-13T04:35:33.413174,3660.5,152.2594,75.41,1,1,1,1,0.992897651,0.906917625,0.992897651,0
2026-02-13T04:35:33.513168,3539.29,147.3975,74.5,1,1,1,1,0.99359212,0.91237699,0.99359212,0
2026-02-13T04:35:33.613163,3593.57,150.1094,74.92,1,1,1,1,0.993210543,0.911640565,0.993210543,0
2026-02-13T04:35:33.713157,3481.78,145.0189,73.77,1,1,0,0,0.993682848,0.917652114,0.993682848,0
2026-02-13T04:35:33.813152,3615.7,150.6281,74.88,1,1,1,1,0.993980944,0.915406506,0.993980944,0
2026-02-13T04:35:33.913146,3515.99,146.0442,73.99,1,1,1,1,0.993583969,0.917554613,0.993583969,0
2026-02-13T04:35:34.013141,3662.3,152.3938,75.38,1,1,1,1,0.99382747,0.918987252,0.99382747,0
2026-02-13T04:35:34.113135,3515.27,146.6537,74.66,1,1,1,1,0.993966885,0.913514922,0.993966885,0
2026-02-13T04:35:34.213130,3570.26,149.0357,74.41,1,1,1,1,0.9938658,0.909036407,0.9938658,0
2026-02-13T04:35:34.313124,3604.53,150.5663,75.14,1,1,1,1,0.993420013,0.903879279,0.993420013,0
2026-02-13T04:35:34.413119,3576.27,149.4256,74.85,1,1,1,1,0.992749756,0.907698815,0.992749756,0
2026-02-13T04:35:34.513112,3592.05,149.4692,75.27,1,1,1,1,0.992550347,0.898263586,0.992550347,0
2026-02-13T04:35:34.613107,3600.69,149.7267,75.11,1,1,1,1,0.992400459,0.899878063,0.992400459,0
2026-02-13T04:35:34.713102,3525.94,146.9486,74.34,1,1,1,1,0.992599748,0.903919671,0.992599748,0
2026-02-13T04:35:34.813097,3729.55,155.4509,76.17,0,0,0,0,0.993483095,0.916902624,0.993483095,0
2026-02-13T04:35:34.913091,3594.98,149.7511,74.97,1,1,1,1,0.993494621,0.916502239,0.993494621,0
2026-02-13T04:35:35.013086,3576.63,149.1783,74.68,1,1,1,1,0.993474103,0.915095308,0.993474103,0
2026-02-13T04:35:35.113080,3712.94,154.8626,75.94,1,1,1,1,0.994619838,0.923116726,0.994619838,0
2026-02-13T04:35:35.213075,3521.2,146.9412,74.12,1,1,1,1,0.994614975,0.927731663,0.994614975,0
2026-02-13T04:35:35.313069,3626.27,151.5326,75.7,1,1,1,1,0.994324855,0.924119819,0.994324855,0
2026-02-13T04:35:35.413064,3535.18,147.6718,74.19,1,1,1,1,0.994239208,0.924274661,0.994239208,0
2026-02-13T04:35:35.513058,3619.43,150.9206,75,1,1,1,1,0.994354616,0.923860449,0.994354616,0
2026-02-13T04:35:35.613053,3589.41,149.7918,75.22,1,1,1,1,0.994062594,0.918609726,0.994062594,0
2026-02-13T04:35:35.713048,3547.3,147.859,74.65,1,1,1,1,0.993869169,0.917101628,0.993869169,0
2026-02-13T04:35:35.813039,3641.29,151.8043,75.09,1,1,1,1,0.993833829,0.914435068,0.993833829,0
2026-02-13T04:35:35.912954,3640.05,151.3033,75.63,1,1,1,1,0.993573894,0.911225269,0.993573894,0
2026-02-13T04:35:36.012934,3517.02,146.5335,74.03,1,1,1,1,0.993716623,0.91355261,0.993716623,0
2026-02-13T04:35:36.112914,3549.02,147.9414,74.52,1,1,1,1,0.993763542,0.922322978,0.993763542,0
2026-02-13T04:35:36.212908,3532.49,147.7379,74.62,1,1,1,1,0.993372011,0.923052132,0.993372011,0
2026-02-13T04:35:36.312902,3603.72,149.8334,75.42,1,1,1,1,0.993210375,0.915697925,0.993210375,0
2026-02-13T04:35:36.412895,3659.98,152.3103,75.39,1,1,1,1,0.993348506,0.91709701,0.993348506,0
2026-02-13T04:35:36.512889,3634.79,151.2201,75.37,1,1,1,1,0.993257706,0.918138837,0.993257706,0
2026-02-13T04:35:36.612883,3672.83,153.0979,75.56,1,1,1,1,0.993482897,0.919994672,0.993482897,0
2026-02-13T04:35:36.712877,3573.52,148.8213,74.99,1,1,1,1,0.993538977,0.918892167,0.993538977,0
2026-02-13T04:35:36.812870,3690.85,153.6574,75.78,1,1,1,1,0.993900666,0.924866207,0.993900666,0
2026-02-13T04:35:36.912864,3594.63,149.939,74.69,1,1,1,1,0.993623968,0.925329494,0.993623968,0
2026-02-13T04:35:37.012858,3556.88,148.616,74.77,1,1,1,1,0.993413177,0.926130445,0.993413177,0
2026-02-13T04:35:37.112851,3518.03,146.3512,74.47,1,1,1,1,0.993802576,0.926258108,0.993802576,0
2026-02-13T04:35:37.212846,3526.95,147.7051,74.53,1,1,1,1,0.993007388,0.927402855,0.993007388,0
2026-02-13T04:35:37.312840,3566.27,148.397,74.42,1,1,1,1,0.992950001,0.927092716,0.992950001,0
2026-02-13T04:35:37.412834,3615.52,150.6093,74.98,1,1,1,1,0.994273439,0.927268026,0.994273439,0
2026-02-13T04:35:37.512828,3584.47,149.0206,74.4,1,1,1,1,0.993961795,0.925142927,0.993961795,0
2026-02-13T04:35:37.612821,3707.77,154.6533,75.83,1,1,1,1,0.994555107,0.929291261,0.994555107,0
2026-02-13T04:35:37.712815,3564.22,148.8909,74.58,1,1,1,1,0.994513384,0.928954007,0.994513384,0
2026-02-13T04:35:37.812802,3620.36,150.7822,75.17,1,1,1,1,0.994481714,0.928661133,0.994481714,0
2026-02-13T04:35:37.912760,3658.76,152.2488,75.59,1,1,1,1,0.994498233,0.929120584,0.994498233,0
2026-02-13T04:35:38.012754,3577.38,149.3079,74.95,1,1,1,1,0.994440705,0.928601056,0.994440705,0
2026-02-13T04:35:38.112743,3589.27,149.1759,74.83,1,1,1,1,0.993649086,0.922603867,0.993649086,0
2026-02-13T04:35:38.212713,3579.92,149.1788,74.88,1,1,1,1,0.993670788,0.922973104,0.993670788,0
2026-02-13T04:35:38.312702,3567.9,148.4705,74.61,1,1,1,1,0.993607483,0.923473852,0.993607483,0
2026-02-13T04:35:38.412696,3619.2,151.031,75.37,1,1,1,1,0.99352499,0.922323848,0.99352499,0
2026-02-13T04:35:38.512690,3530.09,146.9808,74.43,1,1,1,1,0.99354974,0.922576842,0.99354974,0
2026-02-13T04:35:38.612684,3581.28,149.1882,74.6,1,1,1,1,0.993755235,0.921759273,0.993755235,0
2026-02-13T04:35:38.712677,3614.31,150.5561,75.13,1,1,1,1,0.993256969,0.91452398,0.993256969,0
2026-02-13T04:35:38.812671,3511.64,146.3433,74.3,1,1,1,1,0.993537774,0.919349307,0.993537774,0
2026-02-13T04:35:38.912665,3600.63,150.0056,74.93,1,1,1,1,0.993840173,0.914381769,0.993840173,0
2026-02-13T04:35:39.012659,3530.87,146.7675,74.37,1,1,1,1,0.993524053,0.91583898,0.993524053,0
2026-02-13T04:35:39.112652,3704,154.6188,76.08,1,1,1,1,0.993695463,0.92842464,0.993695463,0
2026-02-13T04:35:39.212646,3732.94,155.3226,76.3,0,0,0,0,0.994354758,0.939598946,0.994354758,0
2026-02-13T04:35:39.312640,3537.03,147.3106,74.17,1,1,1,1,0.994659783,0.940121747,0.994659783,0
2026-02-13T04:35:39.412634,3569.2,148.6417,74.83,1,1,1,1,0.994909442,0.939640909,0.994909442,0
2026-02-13T04:35:39.512628,3677.95,153.5205,75.85,1,1,1,1,0.995065828,0.94669891,0.995065828,0
2026-02-13T04:35:39.612621,3640.97,152.0732,75.53,1,1,1,1,0.995118426,0.948346482,0.995118426,0
2026-02-13T04:35:39.712615,3563.05,148.5763,74.64,1,1,1,1,0.994994616,0.947323578,0.994994616,0
2026-02-13T04:35:39.812609,3560.16,148.5405,74.51,1,1,1,1,0.994458323,0.942388156,0.994458323,0
2026-02-13T04:35:39.912603,3645.24,152.0605,75.43,1,1,1,1,0.994521257,0.943194173,0.994521257,0
2026-02-13T04:35:40.012596,3575.93,149.1441,75.01,1,1,1,1,0.994524076,0.941987108,0.994524076,0
2026-02-13T04:35:40.112590,3594.68,149.8415,74.82,1,1,1,1,0.994048243,0.93828241,0.994048243,0
2026-02-13T04:35:40.212584,3568.39,148.5712,74.34,1,1,1,1,0.993868403,0.933973238,0.993868403,0
2026-02-13T04:35:40.312578,3609.95,150.2693,75.26,1,1,1,1,0.994098477,0.935246569,0.994098477,0
2026-02-13T04:35:40.412572,3576.06,149.2329,74.65,1,1,1,1,0.994120223,0.934861596,0.994120223,0
2026-02-13T04:35:40.512566,3653.29,151.9773,75.41,1,1,1,1,0.99410132,0.937327325,0.99410132,0
2026-02-13T04:35:40.612559,3526.53,146.9462,74.54,1,1,1,1,0.994388645,0.938985611,0.994388645,0
2026-02-13T04:35:40.712553,3629.36,151.0877,75.26,1,1,1,1,0.994293847,0.939454441,0.994293847,0
2026-02-13T04:35:40.812547,3660.52,152.3342,75.77,1,1,1,1,0.994314068,0.943266598,0.994314068,0
2026-02-13T04:35:40.912541,3643.54,151.7548,75.02,1,1,1,1,0.994584404,0.940871737,0.994584404,0
2026-02-13T04:35:41.012535,3572.01,148.4478,74.85,1,1,1,1,0.994042302,0.936960516,0.994042302,0
2026-02-13T04:35:41.112529,3641.86,151.8813,75.6,1,1,1,1,0.9939768,0.936077074,0.9939768,0
2026-02-13T04:35:41.212523,3613.23,150.38,75.23,1,1,1,1,0.994377993,0.935084544,0.994377993,0
2026-02-13T04:35:41.312516,3635.56,151.3782,74.88,1,1,1,1,0.994601916,0.936072631,0.994601916,0
2026-02-13T04:35:41.412510,3516.91,146.3661,74.19,1,1,1,1,0.994796764,0.939019731,0.994796764,0
2026-02-13T04:35:41.512504,3510.56,146.402,74.11,1,1,1,1,0.995090118,0.941964435,0.995090118,0
2026-02-13T04:35:41.612498,3510.57,146.0213,74.17,1,1,1,1,0.995057852,0.943300622,0.995057852,0
2026-02-13T04:35:41.712492,3625.75,151.0675,75.12,1,1,1,1,0.995078475,0.945664984,0.995078475,0
2026-02-13T04:35:41.812485,3619.15,150.4725,74.8,1,1,1,1,0.994620791,0.939677406,0.994620791,0
2026-02-13T04:35:41.912479,3628.09,150.7117,75.01,1,1,1,1,0.994300187,0.941806338,0.994300187,0
2026-02-13T04:35:42.012473,3504.77,146.3099,74.59,1,1,1,1,0.994721301,0.936091313,0.994721301,0
2026-02-13T04:35:42.112467,3545.35,147.7469,74.35,1,1,1,1,0.99466159,0.93883997,0.99466159,0
2026-02-13T04:35:42.212461,3662.57,152.9182,75.48,1,1,1,1,0.995715735,0.938959401,0.995715735,0
2026-02-13T04:35:42.312455,3578.91,149.0236,74.84,1,1,1,1,0.995734725,0.939198603,0.995734725,0
2026-02-13T04:35:42.412449,3509.77,146.136,74.23,1,1,1,1,0.995936315,0.941865048,0.995936315,0
2026-02-13T04:35:42.512443,3554.21,148.1965,74.81,1,1,1,1,0.996106103,0.944510298,0.996106103,0
2026-02-13T04:35:42.612437,3493.77,145.2777,74.06,1,1,1,1,0.995957132,0.944981239,0.995957132,0
2026-02-13T04:35:42.712431,3602.24,149.9146,74.87,1,1,1,1,0.996240607,0.945339872,0.996240607,0
2026-02-13T04:35:42.812426,3567.77,148.696,74.75,1,1,1,1,0.99622228,0.945137908,0.99622228,0
2026-02-13T04:35:42.912420,3670.71,153.0709,75.89,1,1,1,1,0.996339522,0.945540538,0.996339522,0
2026-02-13T04:35:43.012413,3554.82,148.1571,74.31,1,1,1,1,0.996501849,0.944174201,0.996501849,0
2026-02-13T04:35:43.112407,3679.53,153.2746,75.77,1,1,1,1,0.996869197,0.946817677,0.996869197,0
2026-02-13T04:35:43.212401,3672.01,153.3039,75.83,1,1,1,1,0.996874626,0.949298632,0.996874626,0
2026-02-13T04:35:43.312394,3619.55,150.4004,74.96,1,1,1,1,0.996623975,0.94851572,0.996623975,0
2026-02-13T04:35:43.412387,3547.45,148.0711,74.26,1,1,1,1,0.996577125,0.94700264,0.996577125,0
2026-02-13T04:35:43.512377,3571.44,148.997,74.7,1,1,1,1,0.99642165,0.946582428,0.99642165,0
2026-02-13T04:35:43.612371,3704.26,154.1092,75.45,1,1,1,1,0.996533075,0.942567219,0.996533075,0
2026-02-13T04:35:43.712365,3648.15,151.7688,75.23,1,1,1,1,0.996489057,0.942266899,0.996489057,0
2026-02-13T04:35:43.812359,3642.95,151.734,75.41,1,1,1,1,0.996383996,0.941656371,0.996383996,0
2026-02-13T04:35:43.912353,3697.45,153.8963,75.55,1,1,1,1,0.996519782,0.940838957,0.996519782,0
2026-02-13T04:35:44.012347,3617.44,150.5499,75.06,1,1,1,1,0.996530079,0.93961032,0.996530079,0
2026-02-13T04:35:44.112341,3533.77,147.5392,74.25,1,1,1,1,0.996383397,0.936114414,0.996383397,0
2026-02-13T04:35:44.212335,3661.3,152.4437,75.8,1,1,1,1,0.99611605,0.928725884,0.99611605,0
2026-02-13T04:35:44.312329,3514.89,146.5389,74.32,1,1,1,1,0.996175717,0.929483574,0.996175717,0
2026-02-13T04:35:44.412323,3567.93,148.8224,74.61,1,1,1,1,0.996127734,0.930353142,0.996127734,0
2026-02-13T04:35:44.512317,3478.82,144.9258,74.14,1,0,1,0,0.996451103,0.928309668,0.996451103,0
2026-02-13T04:35:44.612310,3631.61,151.0617,75.13,1,1,1,1,0.996644422,0.927231957,0.996644422,0
2026-02-13T04:35:44.712304,3533.24,147.5982,74.5,1,1,1,1,0.996472046,0.927783555,0.996472046,0
2026-02-13T04:35:44.812298,3650.5,151.7283,75.32,1,1,1,1,0.996425694,0.928840386,0.996425694,0
2026-02-13T04:35:44.912292,3507.19,146.5033,74.25,1,1,1,1,0.996419796,0.929800804,0.996419796,0
2026-02-13T04:35:45.012285,3687.07,153.6503,75.82,1,1,1,1,0.996602756,0.935194441,0.996602756,0
2026-02-13T04:35:45.112280,3537.78,147.719,74.31,1,1,1,1,0.996526975,0.935918042,0.996526975,0
2026-02-13T04:35:45.212273,3582.28,149.4263,74.72,1,1,1,1,0.996477522,0.93809706,0.996477522,0
2026-02-13T04:35:45.312267,3532.72,147.2137,74.12,1,1,1,1,0.996557307,0.939606135,0.996557307,0
2026-02-13T04:35:45.412261,3690.71,153.9316,75.77,1,1,1,1,0.996711283,0.943135934,0.996711283,0
2026-02-13T04:35:45.512255,3675.64,152.6293,75.62,1,1,1,1,0.996525772,0.943632629,0.996525772,0
2026-02-13T04:35:45.612249,3602.03,150.381,74.71,1,1,1,1,0.996277388,0.941308252,0.996277388,0
2026-02-13T04:35:45.712243,3497.95,145.6146,74.31,1,1,1,1,0.996395629,0.940271958,0.996395629,0
2026-02-13T04:35:45.812237,3473.5,144.8582,74.2,0,0,1,0,0.996564862,0.940689499,0.996564862,0
2026-02-13T04:35:45.912231,3557.89,148.5429,74.55,1,1,1,1,0.996414359,0.943093252,0.996414359,0
2026-02-13T04:35:46.012225,3651.94,152.2536,75.46,1,1,1,1,0.996653372,0.945671092,0.996653372,0
2026-02-13T04:35:46.112219,3774.13,156.8944,76.24,0,0,0,0,0.997055474,0.952175448,0.997055474,0
2026-02-13T04:35:46.212213,3530.84,147.1775,74.79,1,1,1,1,0.997117578,0.948443485,0.997117578,0
2026-02-13T04:35:46.312207,3600.55,150.0271,75.39,1,1,1,1,0.997099058,0.947113517,0.997099058,0
2026-02-13T04:35:46.412201,3557.41,148.6328,74.65,1,1,1,1,0.996942027,0.945813038,0.996942027,0
2026-02-13T04:35:46.512194,3691.07,153.7545,75.94,1,1,1,1,0.996975284,0.946089445,0.996975284,0
2026-02-13T04:35:46.612188,3759.04,156.6405,76.75,0,0,0,0,0.997284547,0.947976749,0.997284547,0
2026-02-13T04:35:46.712182,3600.46,150.3502,74.79,1,1,1,1,0.997160217,0.946423791,0.997160217,0
2026-02-13T04:35:46.812176,3571.52,148.9808,74.9,1,1,1,1,0.997265769,0.947900478,0.997265769,0
2026-02-13T04:35:46.912170,3566.8,148.738,74.84,1,1,1,1,0.997500311,0.947998242,0.997500311,0
2026-02-13T04:35:47.012164,3501.51,145.6531,74.15,1,1,1,1,0.997401012,0.952540068,0.997401012,0
2026-02-13T04:35:47.112157,3675.63,152.8384,75.39,1,1,1,1,0.997349032,0.952015135,0.997349032,0
2026-02-13T04:35:47.212151,3543.43,147.6453,75.01,1,1,1,1,0.997472256,0.94519737,0.997472256,0
2026-02-13T04:35:47.312145,3545.68,147.6525,74.82,1,1,1,1,0.997489176,0.942977947,0.997489176,0
2026-02-13T04:35:47.412139,3647.72,152.3011,75.77,1,1,1,1,0.997351813,0.940640269,0.997351813,0
2026-02-13T04:35:47.512133,3485.69,145.3024,74.19,1,1,1,1,0.997454772,0.942720602,0.997454772,0
2026-02-13T04:35:47.612127,3516.28,146.7014,74.02,1,1,1,1,0.997599577,0.940474394,0.997599577,0
2026-02-13T04:35:47.712121,3706.68,154.2786,76.36,1,1,0,0,0.997733544,0.940394579,0.997733544,0
2026-02-13T04:35:47.812115,3646.71,151.9745,75.75,1,1,1,1,0.99773902,0.939132017,0.99773902,0
2026-02-13T04:35:47.912109,3524.99,146.7638,74.29,1,1,1,1,0.997727246,0.939804883,0.997727246,0
2026-02-13T04:35:48.012103,3566.38,148.9849,74.81,1,1,1,1,0.997610481,0.940968343,0.997610481,0
2026-02-13T04:35:48.112097,3567.61,148.3216,74.63,1,1,1,1,0.997398374,0.939879571,0.997398374,0
2026-02-13T04:35:48.212091,3628.72,151.2655,75.29,1,1,1,1,0.997491998,0.93856736,0.997491998,0
2026-02-13T04:35:48.312085,3609.85,150.7492,75.41,1,1,1,1,0.99756353,0.938128113,0.99756353,0
2026-02-13T04:35:48.412079,3641.6,151.7137,75.52,1,1,1,1,0.997592644,0.940084076,0.997592644,0
2026-02-13T04:35:48.512072,3559.76,148.079,74.37,1,1,1,1,0.997513706,0.939661565,0.997513706,0
2026-02-13T04:35:48.612062,3534.76,147.3087,74.51,1,1,1,1,0.997464294,0.944375944,0.997464294,0
2026-02-13T04:35:48.712056,3673.3,153.3588,75.67,1,1,1,1,0.997423668,0.946031985,0.997423668,0
2026-02-13T04:35:48.812050,3566.89,148.9829,74.79,1,1,1,1,0.997312249,0.94568556,0.997312249,0
2026-02-13T04:35:48.912044,3598.6,149.6741,74.97,1,1,1,1,0.997107657,0.947292187,0.997107657,0
2026-02-13T04:35:49.012038,3647.55,151.8266,75.24,1,1,1,1,0.997153103,0.946792191,0.997153103,0
2026-02-13T04:35:49.112032,3551.53,148.0947,74.53,1,1,1,1,0.997184421,0.947468726,0.997184421,0
2026-02-13T04:35:49.212026,3590.44,149.5273,75.33,1,1,1,1,0.997127563,0.943803384,0.997127563,0
2026-02-13T04:35:49.312020,3535.42,147.1902,74.59,1,1,1,1,0.997051491,0.942581553,0.997051491,0
2026-02-13T04:35:49.412014,3637.04,151.6712,75.28,1,1,1,1,0.997064864,0.943018092,0.997064864,0
2026-02-13T04:35:49.512008,3558.79,148.0299,74.73,1,1,1,1,0.996821707,0.94140768,0.996821707,0
2026-02-13T04:35:49.612003,3587.38,149.369,74.78,1,1,1,1,0.996866617,0.941554022,0.996866617,0
2026-02-13T04:35:49.711999,3473.63,144.712,73.94,0,0,1,0,0.997105363,0.944121477,0.997105363,0
2026-02-13T04:35:49.811996,3672.98,153.5741,75.76,1,1,1,1,0.997005011,0.945589995,0.997005011,0
2026-02-13T04:35:49.911993,3664.23,152.48,75.5,1,1,1,1,0.997030461,0.944664962,0.997030461,0
2026-02-13T04:35:50.011989,3640.15,151.3266,75.34,1,1,1,1,0.996790215,0.943168182,0.996790215,0
2026-02-13T04:35:50.111986,3726.91,155.7684,76.09,0,0,0,0,0.996812851,0.94603379,0.996812851,0
2026-02-13T04:35:50.211982,3676.66,153.2669,75.7,1,1,1,1,0.996900349,0.947961001,0.996900349,0
2026-02-13T04:35:50.311979,3603.86,149.9787,75.09,1,1,1,1,0.996795413,0.949159881,0.996795413,0
2026-02-13T04:35:50.411976,3628.75,151.0247,75.04,1,1,1,1,0.996675588,0.946715887,0.996675588,0
2026-02-13T04:35:50.511972,3645.26,152.0071,74.85,1,1,1,1,0.996978618,0.935928967,0.996978618,0
2026-02-13T04:35:50.611969,3558.13,148.3002,74.4,1,1,1,1,0.997081278,0.939050593,0.997081278,0
2026-02-13T04:35:50.711965,3651.19,152.2127,75.23,1,1,1,1,0.997004119,0.935939521,0.997004119,0
2026-02-13T04:35:50.811962,3546.87,148.1656,74.9,1,1,1,1,0.996681429,0.932940623,0.996681429,0
2026-02-13T04:35:50.911959,3482.97,145.6848,74.31,1,1,1,1,0.996596879,0.934785646,0.996596879,0
2026-02-13T04:35:51.011954,3608.37,150.0254,75.06,1,1,1,1,0.996408641,0.934325764,0.996408641,0
2026-02-13T04:35:51.111951,3558.09,148.456,74.62,1,1,1,1,0.996110128,0.930633668,0.996110128,0
2026-02-13T04:35:51.211947,3562.65,148.7977,74.93,1,1,1,1,0.995910826,0.933037942,0.995910826,0
2026-02-13T04:35:51.311944,3591.57,149.5185,74.94,1,1,1,1,0.995870863,0.936032174,0.995870863,0
2026-02-13T04:35:51.411940,3551.18,147.9751,74.59,1,1,1,1,0.996076437,0.936564617,0.996076437,0
2026-02-13T04:35:51.511936,3597.31,149.9607,75.39,1,1,1,1,0.995914114,0.930394803,0.995914114,0
2026-02-13T04:35:51.611932,3613.75,150.4472,75.44,1,1,1,1,0.995233798,0.917083552,0.995233798,0
2026-02-13T04:35:51.711929,3550.24,148.0233,74.43,1,1,1,1,0.99541314,0.92096614,0.99541314,0
2026-02-13T04:35:51.811926,3561.95,148.4446,74.76,1,1,1,1,0.995459532,0.921312362,0.995459532,0
2026-02-13T04:35:51.911922,3672.7,153.1473,75.92,1,1,1,1,0.995616514,0.923933961,0.995616514,0
2026-02-13T04:35:52.011919,3546.17,147.9207,74.39,1,1,1,1,0.995523683,0.919958623,0.995523683,0
2026-02-13T04:35:52.111915,3590.99,149.7035,74.91,1,1,1,1,0.995588368,0.921212108,0.995588368,0
2026-02-13T04:35:52.211912,3557.24,148.4855,74.81,1,1,1,1,0.995465178,0.928654963,0.995465178,0
2026-02-13T04:35:52.311908,3576.03,149.1435,74.96,1,1,1,1,0.995420504,0.930828601,0.995420504,0
2026-02-13T04:35:52.411905,3676.43,153.2662,75.64,1,1,1,1,0.995632583,0.93183514,0.995632583,0
2026-02-13T04:35:52.511902,3696.23,153.7597,75.88,1,1,1,1,0.995402399,0.932771754,0.995402399,0
2026-02-13T04:35:52.611898,3580.68,149.0984,74.46,1,1,1,1,0.99522046,0.927456412,0.99522046,0
2026-02-13T04:35:52.711895,3541.79,147.7268,74.45,1,1,1,1,0.995018617,0.92679125,0.995018617,0
2026-02-13T04:35:52.811891,3736.46,155.4316,76.01,0,0,1,0,0.995357254,0.933727056,0.995357254,0
2026-02-13T04:35:52.911887,3611.19,150.3313,74.92,1,1,1,1,0.995188828,0.930041921,0.995188828,0
2026-02-13T04:35:53.011883,3541.22,147.4677,74.86,1,1,1,1,0.995450388,0.924904342,0.995450388,0
2026-02-13T04:35:53.111880,3631.17,151.0821,75.53,1,1,1,1,0.995572434,0.92183129,0.995572434,0
2026-02-13T04:35:53.211876,3600.97,150.0222,75.18,1,1,1,1,0.995549382,0.92061082,0.995549382,0
2026-02-13T04:35:53.311873,3637.18,151.8051,75.67,1,1,1,1,0.995660691,0.921111266,0.995660691,0
2026-02-13T04:35:53.411869,3657.67,152.1573,75.06,1,1,1,1,0.99558079,0.914232767,0.99558079,0
2026-02-13T04:35:53.511866,3577.37,148.6114,74.63,1,1,1,1,0.995285167,0.915083658,0.995285167,0
2026-02-13T04:35:53.611861,3540.95,147.6807,74.55,1,1,1,1,0.995240682,0.914741924,0.995240682,0
2026-02-13T04:35:53.711849,3580.36,149.2686,75.04,1,1,1,1,0.995258644,0.910525209,0.995258644,0
2026-02-13T04:35:53.811835,3617.46,150.0852,75.14,1,1,1,1,0.994674639,0.909798735,0.994674639,0
2026-02-13T04:35:53.911809,3588.6,149.9197,74.85,1,1,1,1,0.994539783,0.908807362,0.994539783,0
2026-02-13T04:35:54.011803,3617.6,150.7197,75.1,1,1,1,1,0.99451532,0.909158696,0.99451532,0
2026-02-13T04:35:54.111797,3531.45,146.8427,74.4,1,1,1,1,0.994419437,0.911154609,0.994419437,0
2026-02-13T04:35:54.211791,3627.22,150.8341,75.13,1,1,1,1,0.994287276,0.917691032,0.994287276,0
2026-02-13T04:35:54.311785,3588.03,149.2398,74.75,1,1,1,1,0.994033493,0.916735578,0.994033493,0
2026-02-13T04:35:54.411775,3634.82,151.8055,75.51,1,1,1,1,0.993817094,0.917198259,0.993817094,0
2026-02-13T04:35:54.511755,3626.8,150.9667,75.45,1,1,1,1,0.993855297,0.915463442,0.993855297,0
2026-02-13T04:35:54.611752,3457.69,143.9502,73.5,0,0,0,0,0.994570611,0.926385622,0.994570611,0
2026-02-13T04:35:54.711749,3586.22,149.48,74.82,1,1,1,1,0.994011404,0.919267973,0.994011404,0
2026-02-13T04:35:54.811745,3556.75,148.3821,74.56,1,1,1,1,0.994414707,0.916446563,0.994414707,0
2026-02-13T04:35:54.911742,3579.34,149.2008,74.88,1,1,1,1,0.994323609,0.914829891,0.994323609,0
2026-02-13T04:35:55.011738,3707.13,154.9591,75.56,1,1,1,1,0.994448793,0.908249107,0.994448793,0
2026-02-13T04:35:55.111733,3715.3,154.4072,75.58,1,1,1,1,0.994559923,0.89783988,0.994559923,0
2026-02-13T04:35:55.211726,3482.93,144.93,73.9,1,0,0,0,0.994692354,0.902941521,0.994692354,0
2026-02-13T04:35:55.311720,3678.05,153.2646,75.53,1,1,1,1,0.994949679,0.905505531,0.994949679,0
2026-02-13T04:35:55.411714,3555.28,148.2919,74.72,1,1,1,1,0.994985761,0.906759481,0.994985761,0
2026-02-13T04:35:55.511708,3666.55,152.9028,75.87,1,1,1,1,0.995050627,0.920759853,0.995050627,0
2026-02-13T04:35:55.611701,3564.97,148.4266,74.42,1,1,1,1,0.995006707,0.920506824,0.995006707,0
2026-02-13T04:35:55.711695,3677.17,153.5523,75.82,1,1,1,1,0.994908845,0.925852587,0.994908845,0
2026-02-13T04:35:55.811689,3595.48,149.5074,74.88,1,1,1,1,0.994897156,0.928270765,0.994897156,0
2026-02-13T04:35:55.911683,3595.45,149.2797,75.02,1,1,1,1,0.994591611,0.925962279,0.994591611,0
2026-02-13T04:35:56.011677,3648.47,152.1421,75.62,1,1,1,1,0.994800627,0.926981341,0.994800627,0
2026-02-13T04:35:56.111670,3572.87,148.814,74.57,1,1,1,1,0.994861689,0.925898668,0.994861689,0
2026-02-13T04:35:56.211664,3548.6,147.9331,74.58,1,1,1,1,0.995144592,0.927931823,0.995144592,0
2026-02-13T04:35:56.311658,3647,151.9645,75.68,1,1,1,1,0.995220662,0.927708759,0.995220662,0
2026-02-13T04:35:56.411652,3666.88,153.1709,75.85,1,1,1,1,0.995027552,0.92896999,0.995027552,0
2026-02-13T04:35:56.511646,3544.72,147.7846,74.41,1,1,1,1,0.995111878,0.934834225,0.995111878,0
